"date","Dólar","Salario_Minimo","Reservas_Internacionais","Selic","IPCA"
"2021-08-12",5.2351,1100,355671,5.25,0.96
"2021-08-13",5.2474,1100,355671,5.25,0.96
"2021-08-16",5.2495,1100,355671,5.25,0.96
"2021-08-17",5.2585,1100,355671,5.25,0.96
"2021-08-18",5.3025,1100,355671,5.25,0.96
"2021-08-19",5.418,1100,355671,5.25,0.96
"2021-08-20",5.4274,1100,355671,5.25,0.96
"2021-08-23",5.3686,1100,355671,5.25,0.96
"2021-08-24",5.3017,1100,355671,5.25,0.96
"2021-08-25",5.2465,1100,355671,5.25,0.96
"2021-08-26",5.2429,1100,355671,5.25,0.96
"2021-08-27",5.22,1100,355671,5.25,0.96
"2021-08-30",5.1952,1100,355671,5.25,0.96
"2021-08-31",5.1433,1100,355671,5.25,0.96
"2021-09-01",5.1576,1100,368886,5.25,1.16
"2021-09-02",5.1735,1100,368886,5.25,1.16
"2021-09-03",5.1685,1100,368886,5.25,1.16
"2021-09-06",5.1773,1100,368886,5.25,1.16
"2021-09-08",5.2524,1100,368886,5.25,1.16
"2021-09-09",5.2825,1100,368886,5.25,1.16
"2021-09-10",5.2158,1100,368886,5.25,1.16
"2021-09-13",5.219,1100,368886,5.25,1.16
"2021-09-14",5.226,1100,368886,5.25,1.16
"2021-09-15",5.2576,1100,368886,5.25,1.16
"2021-09-16",5.2594,1100,368886,5.25,1.16
"2021-09-17",5.3103,1100,368886,5.25,1.16
"2021-09-20",5.3332,1100,368886,5.25,1.16
"2021-09-21",5.3044,1100,368886,5.25,1.16
"2021-09-22",5.2783,1100,368886,5.25,1.16
"2021-09-23",5.2891,1100,368886,6.25,1.16
"2021-09-24",5.3435,1100,368886,6.25,1.16
"2021-09-27",5.3478,1100,368886,6.25,1.16
"2021-09-28",5.4206,1100,368886,6.25,1.16
"2021-09-29",5.4173,1100,368886,6.25,1.16
"2021-09-30",5.4394,1100,368886,6.25,1.16
"2021-10-01",5.3911,1100,367927,6.25,1.25
"2021-10-04",5.4204,1100,367927,6.25,1.25
"2021-10-05",5.4611,1100,367927,6.25,1.25
"2021-10-06",5.5097,1100,367927,6.25,1.25
"2021-10-07",5.514,1100,367927,6.25,1.25
"2021-10-08",5.5084,1100,367927,6.25,1.25
"2021-10-11",5.5161,1100,367927,6.25,1.25
"2021-10-13",5.5471,1100,367927,6.25,1.25
"2021-10-14",5.4988,1100,367927,6.25,1.25
"2021-10-15",5.451,1100,367927,6.25,1.25
"2021-10-18",5.5193,1100,367927,6.25,1.25
"2021-10-19",5.5521,1100,367927,6.25,1.25
"2021-10-20",5.5571,1100,367927,6.25,1.25
"2021-10-21",5.6423,1100,367927,6.25,1.25
"2021-10-22",5.7117,1100,367927,6.25,1.25
"2021-10-25",5.5973,1100,367927,6.25,1.25
"2021-10-26",5.58,1100,367927,6.25,1.25
"2021-10-27",5.5667,1100,367927,6.25,1.25
"2021-10-28",5.6124,1100,367927,7.75,1.25
"2021-10-29",5.643,1100,367927,7.75,1.25
"2021-11-01",5.6694,1100,367772,7.75,0.95
"2021-11-03",5.6672,1100,367772,7.75,0.95
"2021-11-04",5.5942,1100,367772,7.75,0.95
"2021-11-05",5.5455,1100,367772,7.75,0.95
"2021-11-08",5.5627,1100,367772,7.75,0.95
"2021-11-09",5.4957,1100,367772,7.75,0.95
"2021-11-10",5.459,1100,367772,7.75,0.95
"2021-11-11",5.4171,1100,367772,7.75,0.95
"2021-11-12",5.4199,1100,367772,7.75,0.95
"2021-11-16",5.4772,1100,367772,7.75,0.95
"2021-11-17",5.4993,1100,367772,7.75,0.95
"2021-11-18",5.547,1100,367772,7.75,0.95
"2021-11-19",5.5584,1100,367772,7.75,0.95
"2021-11-22",5.5841,1100,367772,7.75,0.95
"2021-11-23",5.6456,1100,367772,7.75,0.95
"2021-11-24",5.6027,1100,367772,7.75,0.95
"2021-11-25",5.574,1100,367772,7.75,0.95
"2021-11-26",5.5865,1100,367772,7.75,0.95
"2021-11-29",5.6118,1100,367772,7.75,0.95
"2021-11-30",5.6199,1100,367772,7.75,0.95
"2021-12-01",5.6168,1100,362204,7.75,0.73
"2021-12-02",5.6345,1100,362204,7.75,0.73
"2021-12-03",5.6432,1100,362204,7.75,0.73
"2021-12-06",5.6877,1100,362204,7.75,0.73
"2021-12-07",5.6411,1100,362204,7.75,0.73
"2021-12-08",5.5779,1100,362204,7.75,0.73
"2021-12-09",5.5564,1100,362204,9.25,0.73
"2021-12-10",5.5931,1100,362204,9.25,0.73
"2021-12-13",5.6357,1100,362204,9.25,0.73
"2021-12-14",5.6461,1100,362204,9.25,0.73
"2021-12-15",5.7127,1100,362204,9.25,0.73
"2021-12-16",5.6963,1100,362204,9.25,0.73
"2021-12-17",5.6959,1100,362204,9.25,0.73
"2021-12-20",5.7055,1100,362204,9.25,0.73
"2021-12-21",5.7372,1100,362204,9.25,0.73
"2021-12-22",5.7201,1100,362204,9.25,0.73
"2021-12-23",5.691,1100,362204,9.25,0.73
"2021-12-24",5.6591,1100,362204,9.25,0.73
"2021-12-27",5.665,1100,362204,9.25,0.73
"2021-12-28",5.6438,1100,362204,9.25,0.73
"2021-12-29",5.6619,1100,362204,9.25,0.73
"2021-12-30",5.5805,1100,362204,9.25,0.73
"2021-12-31",5.5805,1100,362204,9.25,0.73
"2022-01-03",5.6309,1100,362204,9.25,0.73
"2022-01-04",5.6776,1100,362204,9.25,0.73
"2022-01-05",5.6628,1100,362204,9.25,0.73
"2022-01-06",5.7042,1100,362204,9.25,0.73
"2022-01-07",5.6753,1100,362204,9.25,0.73
"2022-01-10",5.6736,1100,362204,9.25,0.73
"2022-01-11",5.6351,1100,362204,9.25,0.73
"2022-01-12",5.5611,1100,362204,9.25,0.73
"2022-01-13",5.5246,1100,362204,9.25,0.73
"2022-01-14",5.5349,1100,362204,9.25,0.73
"2022-01-17",5.5058,1100,362204,9.25,0.73
"2022-01-18",5.5213,1100,362204,9.25,0.73
"2022-01-19",5.4978,1100,362204,9.25,0.73
"2022-01-20",5.4166,1100,362204,9.25,0.73
"2022-01-21",5.4401,1100,362204,9.25,0.73
"2022-01-24",5.491,1100,362204,9.25,0.73
"2022-01-25",5.4971,1100,362204,9.25,0.73
"2022-01-26",5.4324,1100,362204,9.25,0.73
"2022-01-27",5.3812,1100,362204,9.25,0.73
"2022-01-28",5.3954,1100,362204,9.25,0.73
"2022-01-31",5.3574,1100,362204,9.25,0.73
"2022-02-01",5.281,1212,357740,9.25,1.01
"2022-02-02",5.2956,1212,357740,9.25,1.01
"2022-02-03",5.3025,1212,357740,10.75,1.01
"2022-02-04",5.3284,1212,357740,10.75,1.01
"2022-02-07",5.2913,1212,357740,10.75,1.01
"2022-02-08",5.2699,1212,357740,10.75,1.01
"2022-02-09",5.2735,1212,357740,10.75,1.01
"2022-02-10",5.2101,1212,357740,10.75,1.01
"2022-02-11",5.1987,1212,357740,10.75,1.01
"2022-02-14",5.2106,1212,357740,10.75,1.01
"2022-02-15",5.1881,1212,357740,10.75,1.01
"2022-02-16",5.163,1212,357740,10.75,1.01
"2022-02-17",5.1565,1212,357740,10.75,1.01
"2022-02-18",5.1339,1212,357740,10.75,1.01
"2022-02-21",5.0997,1212,357740,10.75,1.01
"2022-02-22",5.0611,1212,357740,10.75,1.01
"2022-02-23",5.0143,1212,357740,10.75,1.01
"2022-02-24",5.1174,1212,357740,10.75,1.01
"2022-02-25",5.1394,1212,357740,10.75,1.01
"2022-03-02",5.1347,1212,357740,10.75,1.01
"2022-03-03",5.0479,1212,357740,10.75,1.01
"2022-03-04",5.0758,1212,357740,10.75,1.01
"2022-03-07",5.0579,1212,357740,10.75,1.01
"2022-03-08",5.0903,1212,357740,10.75,1.01
"2022-03-09",5.0094,1212,357740,10.75,1.01
"2022-03-10",5.0513,1212,357740,10.75,1.01
"2022-03-11",5.0255,1212,357740,10.75,1.01
"2022-03-14",5.0647,1212,357740,10.75,1.01
"2022-03-15",5.1314,1212,357740,10.75,1.01
"2022-03-16",5.1287,1212,357740,10.75,1.01
"2022-03-17",5.0764,1212,357740,11.75,1.01
"2022-03-18",5.0411,1212,357740,11.75,1.01
"2022-03-21",4.9666,1212,357740,11.75,1.01
"2022-03-22",4.9208,1212,357740,11.75,1.01
"2022-03-23",4.8704,1212,357740,11.75,1.01
"2022-03-24",4.8067,1212,357740,11.75,1.01
"2022-03-25",4.7782,1212,357740,11.75,1.01
"2022-03-28",4.7905,1212,357740,11.75,1.01
"2022-03-29",4.7486,1212,357740,11.75,1.01
"2022-03-30",4.7497,1212,357740,11.75,1.01
"2022-03-31",4.7378,1212,357740,11.75,1.01
"2022-04-01",4.6984,1212,345097,11.75,1.06
"2022-04-04",4.6175,1212,345097,11.75,1.06
"2022-04-05",4.64,1212,345097,11.75,1.06
"2022-04-06",4.6967,1212,345097,11.75,1.06
"2022-04-07",4.7422,1212,345097,11.75,1.06
"2022-04-08",4.7513,1212,345097,11.75,1.06
"2022-04-11",4.7025,1212,345097,11.75,1.06
"2022-04-12",4.6483,1212,345097,11.75,1.06
"2022-04-13",4.6811,1212,345097,11.75,1.06
"2022-04-14",4.7158,1212,345097,11.75,1.06
"2022-04-18",4.6746,1212,345097,11.75,1.06
"2022-04-19",4.6664,1212,345097,11.75,1.06
"2022-04-20",4.6397,1212,345097,11.75,1.06
"2022-04-22",4.7326,1212,345097,11.75,1.06
"2022-04-25",4.8818,1212,345097,11.75,1.06
"2022-04-26",4.9666,1212,345097,11.75,1.06
"2022-04-27",5.0167,1212,345097,11.75,1.06
"2022-04-28",5.011,1212,345097,11.75,1.06
"2022-04-29",4.9191,1212,345097,11.75,1.06
"2022-05-02",5.0266,1212,345097,11.75,1.06
"2022-05-03",5.0167,1212,345097,11.75,1.06
"2022-05-04",5.0093,1212,345097,11.75,1.06
"2022-05-05",5.0051,1212,345097,12.75,1.06
"2022-05-06",5.075,1212,345097,12.75,1.06
"2022-05-09",5.134,1212,345097,12.75,1.06
"2022-05-10",5.139,1212,345097,12.75,1.06
"2022-05-11",5.1244,1212,345097,12.75,1.06
"2022-05-12",5.1482,1212,345097,12.75,1.06
"2022-05-13",5.1075,1212,345097,12.75,1.06
"2022-05-16",5.0666,1212,345097,12.75,1.06
"2022-05-17",4.9676,1212,345097,12.75,1.06
"2022-05-18",4.9592,1212,345097,12.75,1.06
"2022-05-19",4.9198,1212,345097,12.75,1.06
"2022-05-20",4.8777,1212,345097,12.75,1.06
"2022-05-23",4.7973,1212,345097,12.75,1.06
"2022-05-24",4.8106,1212,345097,12.75,1.06
"2022-05-25",4.8359,1212,345097,12.75,1.06
"2022-05-26",4.7967,1212,345097,12.75,1.06
"2022-05-27",4.7434,1212,345097,12.75,1.06
"2022-05-30",4.7216,1212,345097,12.75,1.06
"2022-05-31",4.7289,1212,345097,12.75,1.06
"2022-06-01",4.7765,1212,341958,12.75,0.67
"2022-06-02",4.7879,1212,341958,12.75,0.67
"2022-06-03",4.7956,1212,341958,12.75,0.67
"2022-06-06",4.7839,1212,341958,12.75,0.67
"2022-06-07",4.8909,1212,341958,12.75,0.67
"2022-06-08",4.8711,1212,341958,12.75,0.67
"2022-06-09",4.8951,1212,341958,12.75,0.67
"2022-06-10",4.9836,1212,341958,12.75,0.67
"2022-06-13",5.1033,1212,341958,12.75,0.67
"2022-06-14",5.1203,1212,341958,12.75,0.67
"2022-06-15",5.1119,1212,341958,12.75,0.67
"2022-06-17",5.1313,1212,341958,13.25,0.67
"2022-06-20",5.1641,1212,341958,13.25,0.67
"2022-06-21",5.1462,1212,341958,13.25,0.67
"2022-06-22",5.1509,1212,341958,13.25,0.67
"2022-06-23",5.1833,1212,341958,13.25,0.67
"2022-06-24",5.2334,1212,341958,13.25,0.67
"2022-06-27",5.2214,1212,341958,13.25,0.67
"2022-06-28",5.2179,1212,341958,13.25,0.67
"2022-06-29",5.2268,1212,341958,13.25,0.67
"2022-06-30",5.238,1212,341958,13.25,0.67
"2022-07-01",5.3142,1212,346403,13.25,-0.68
"2022-07-04",5.3038,1212,346403,13.25,-0.68
"2022-07-05",5.3899,1212,346403,13.25,-0.68
"2022-07-06",5.4321,1212,346403,13.25,-0.68
"2022-07-07",5.364,1212,346403,13.25,-0.68
"2022-07-08",5.3086,1212,346403,13.25,-0.68
"2022-07-11",5.3477,1212,346403,13.25,-0.68
"2022-07-12",5.412,1212,346403,13.25,-0.68
"2022-07-13",5.3992,1212,346403,13.25,-0.68
"2022-07-14",5.4568,1212,346403,13.25,-0.68
"2022-07-15",5.4014,1212,346403,13.25,-0.68
"2022-07-18",5.3675,1212,346403,13.25,-0.68
"2022-07-19",5.3904,1212,346403,13.25,-0.68
"2022-07-20",5.4288,1212,346403,13.25,-0.68
"2022-07-21",5.475,1212,346403,13.25,-0.68
"2022-07-22",5.4522,1212,346403,13.25,-0.68
"2022-07-25",5.4144,1212,346403,13.25,-0.68
"2022-07-26",5.3608,1212,346403,13.25,-0.68
"2022-07-27",5.3074,1212,346403,13.25,-0.68
"2022-07-28",5.2149,1212,346403,13.25,-0.68
"2022-07-29",5.1884,1212,346403,13.25,-0.68
"2022-08-01",5.1606,1212,339664,13.25,-0.36
"2022-08-02",5.2329,1212,339664,13.25,-0.36
"2022-08-03",5.2846,1212,339664,13.25,-0.36
"2022-08-04",5.2409,1212,339664,13.75,-0.36
"2022-08-05",5.2165,1212,339664,13.75,-0.36
"2022-08-08",5.1247,1212,339664,13.75,-0.36
"2022-08-09",5.1224,1212,339664,13.75,-0.36
"2022-08-10",5.0497,1212,339664,13.75,-0.36
"2022-08-11",5.1127,1212,339664,13.75,-0.36
"2022-08-12",5.1023,1212,339664,13.75,-0.36
"2022-08-15",5.0925,1212,339664,13.75,-0.36
"2022-08-16",5.134,1212,339664,13.75,-0.36
"2022-08-17",5.1784,1212,339664,13.75,-0.36
"2022-08-18",5.1773,1212,339664,13.75,-0.36
"2022-08-19",5.1961,1212,339664,13.75,-0.36
"2022-08-22",5.1709,1212,339664,13.75,-0.36
"2022-08-23",5.103,1212,339664,13.75,-0.36
"2022-08-24",5.105,1212,339664,13.75,-0.36
"2022-08-25",5.1173,1212,339664,13.75,-0.36
"2022-08-26",5.0903,1212,339664,13.75,-0.36
"2022-08-29",5.0428,1212,339664,13.75,-0.36
"2022-08-30",5.0617,1212,339664,13.75,-0.36
"2022-08-31",5.179,1212,339664,13.75,-0.36
"2022-09-01",5.2007,1212,327580,13.75,-0.29
"2022-09-02",5.1878,1212,327580,13.75,-0.29
"2022-09-05",5.1686,1212,327580,13.75,-0.29
"2022-09-06",5.2228,1212,327580,13.75,-0.29
"2022-09-08",5.2155,1212,327580,13.75,-0.29
"2022-09-09",5.1633,1212,327580,13.75,-0.29
"2022-09-12",5.1183,1212,327580,13.75,-0.29
"2022-09-13",5.1794,1212,327580,13.75,-0.29
"2022-09-14",5.1774,1212,327580,13.75,-0.29
"2022-09-15",5.2211,1212,327580,13.75,-0.29
"2022-09-16",5.2882,1212,327580,13.75,-0.29
"2022-09-19",5.2367,1212,327580,13.75,-0.29
"2022-09-20",5.1705,1212,327580,13.75,-0.29
"2022-09-21",5.1692,1212,327580,13.75,-0.29
"2022-09-22",5.1677,1212,327580,13.75,-0.29
"2022-09-23",5.2257,1212,327580,13.75,-0.29
"2022-09-26",5.3548,1212,327580,13.75,-0.29
"2022-09-27",5.3508,1212,327580,13.75,-0.29
"2022-09-28",5.3594,1212,327580,13.75,-0.29
"2022-09-29",5.3916,1212,327580,13.75,-0.29
"2022-09-30",5.4066,1212,327580,13.75,-0.29
"2022-10-03",5.2002,1212,327580,13.75,-0.29
"2022-10-04",5.1411,1212,327580,13.75,-0.29
"2022-10-05",5.2144,1212,327580,13.75,-0.29
"2022-10-06",5.2009,1212,327580,13.75,-0.29
"2022-10-07",5.2221,1212,327580,13.75,-0.29
"2022-10-10",5.1941,1212,327580,13.75,-0.29
"2022-10-11",5.2068,1212,327580,13.75,-0.29
"2022-10-13",5.3017,1212,327580,13.75,-0.29
"2022-10-14",5.2824,1212,327580,13.75,-0.29
"2022-10-17",5.2713,1212,327580,13.75,-0.29
"2022-10-18",5.2697,1212,327580,13.75,-0.29
"2022-10-19",5.2808,1212,327580,13.75,-0.29
"2022-10-20",5.2176,1212,327580,13.75,-0.29
"2022-10-21",5.1919,1212,327580,13.75,-0.29
"2022-10-24",5.2744,1212,327580,13.75,-0.29
"2022-10-25",5.3091,1212,327580,13.75,-0.29
"2022-10-26",5.3248,1212,327580,13.75,-0.29
"2022-10-27",5.3003,1212,327580,13.75,-0.29
"2022-10-28",5.3454,1212,327580,13.75,-0.29
"2022-10-31",5.257,1212,327580,13.75,-0.29
"2022-11-01",5.15,1212,331505,13.75,0.41
"2022-11-03",5.1349,1212,331505,13.75,0.41
"2022-11-04",5.036,1212,331505,13.75,0.41
"2022-11-07",5.0886,1212,331505,13.75,0.41
"2022-11-08",5.1744,1212,331505,13.75,0.41
"2022-11-09",5.1629,1212,331505,13.75,0.41
"2022-11-10",5.3064,1212,331505,13.75,0.41
"2022-11-11",5.3051,1212,331505,13.75,0.41
"2022-11-14",5.3013,1212,331505,13.75,0.41
"2022-11-16",5.3204,1212,331505,13.75,0.41
"2022-11-17",5.4655,1212,331505,13.75,0.41
"2022-11-18",5.3477,1212,331505,13.75,0.41
"2022-11-21",5.3259,1212,331505,13.75,0.41
"2022-11-22",5.3339,1212,331505,13.75,0.41
"2022-11-23",5.393,1212,331505,13.75,0.41
"2022-11-24",5.3149,1212,331505,13.75,0.41
"2022-11-25",5.3508,1212,331505,13.75,0.41
"2022-11-28",5.3796,1212,331505,13.75,0.41
"2022-11-29",5.3076,1212,331505,13.75,0.41
"2022-11-30",5.2941,1212,331505,13.75,0.41
"2022-12-01",5.1948,1212,324703,13.75,0.62
"2022-12-02",5.1974,1212,324703,13.75,0.62
"2022-12-05",5.2464,1212,324703,13.75,0.62
"2022-12-06",5.2396,1212,324703,13.75,0.62
"2022-12-07",5.2208,1212,324703,13.75,0.62
"2022-12-08",5.2091,1212,324703,13.75,0.62
"2022-12-09",5.2396,1212,324703,13.75,0.62
"2022-12-12",5.3066,1212,324703,13.75,0.62
"2022-12-13",5.2669,1212,324703,13.75,0.62
"2022-12-14",5.3406,1212,324703,13.75,0.62
"2022-12-15",5.3183,1212,324703,13.75,0.62
"2022-12-16",5.2806,1212,324703,13.75,0.62
"2022-12-19",5.316,1212,324703,13.75,0.62
"2022-12-20",5.2427,1212,324703,13.75,0.62
"2022-12-21",5.2031,1212,324703,13.75,0.62
"2022-12-22",5.1871,1212,324703,13.75,0.62
"2022-12-23",5.1445,1212,324703,13.75,0.62
"2022-12-26",5.1872,1212,324703,13.75,0.62
"2022-12-27",5.2832,1212,324703,13.75,0.62
"2022-12-28",5.2736,1212,324703,13.75,0.62
"2022-12-29",5.2177,1212,324703,13.75,0.62
"2022-12-30",5.2177,1212,324703,13.75,0.62
"2023-01-02",5.3436,1212,324703,13.75,0.62
"2023-01-03",5.3759,1212,324703,13.75,0.62
"2023-01-04",5.4459,1212,324703,13.75,0.62
"2023-01-05",5.4026,1212,324703,13.75,0.62
"2023-01-06",5.2855,1212,324703,13.75,0.62
"2023-01-09",5.2967,1212,324703,13.75,0.62
"2023-01-10",5.2395,1212,324703,13.75,0.62
"2023-01-11",5.202,1212,324703,13.75,0.62
"2023-01-12",5.14,1212,324703,13.75,0.62
"2023-01-13",5.1146,1212,324703,13.75,0.62
"2023-01-16",5.1115,1212,324703,13.75,0.62
"2023-01-17",5.1203,1212,324703,13.75,0.62
"2023-01-18",5.0909,1212,324703,13.75,0.62
"2023-01-19",5.2144,1212,324703,13.75,0.62
"2023-01-20",5.1986,1212,324703,13.75,0.62
"2023-01-23",5.1922,1212,324703,13.75,0.62
"2023-01-24",5.1696,1212,324703,13.75,0.62
"2023-01-25",5.1042,1212,324703,13.75,0.62
"2023-01-26",5.0951,1212,324703,13.75,0.62
"2023-01-27",5.0767,1212,324703,13.75,0.62
"2023-01-30",5.0959,1212,324703,13.75,0.62
"2023-01-31",5.0993,1212,324703,13.75,0.62
"2023-02-01",5.0721,1302,328098,13.75,0.84
"2023-02-02",4.9901,1302,328098,13.75,0.84
"2023-02-03",5.103,1302,328098,13.75,0.84
"2023-02-06",5.1763,1302,328098,13.75,0.84
"2023-02-07",5.1695,1302,328098,13.75,0.84
"2023-02-08",5.2036,1302,328098,13.75,0.84
"2023-02-09",5.2315,1302,328098,13.75,0.84
"2023-02-10",5.2526,1302,328098,13.75,0.84
"2023-02-13",5.1834,1302,328098,13.75,0.84
"2023-02-14",5.1507,1302,328098,13.75,0.84
"2023-02-15",5.2243,1302,328098,13.75,0.84
"2023-02-16",5.2432,1302,328098,13.75,0.84
"2023-02-17",5.2012,1302,328098,13.75,0.84
"2023-02-22",5.173,1302,328098,13.75,0.84
"2023-02-23",5.133,1302,328098,13.75,0.84
"2023-02-24",5.1791,1302,328098,13.75,0.84
"2023-02-27",5.196,1302,328098,13.75,0.84
"2023-02-28",5.2078,1302,328098,13.75,0.84
"2023-03-01",5.207,1302,341158,13.75,0.71
"2023-03-02",5.208,1302,341158,13.75,0.71
"2023-03-03",5.2037,1302,341158,13.75,0.71
"2023-03-06",5.197,1302,341158,13.75,0.71
"2023-03-07",5.1901,1302,341158,13.75,0.71
"2023-03-08",5.1387,1302,341158,13.75,0.71
"2023-03-09",5.1353,1302,341158,13.75,0.71
"2023-03-10",5.1822,1302,341158,13.75,0.71
"2023-03-13",5.24,1302,341158,13.75,0.71
"2023-03-14",5.2362,1302,341158,13.75,0.71
"2023-03-15",5.2981,1302,341158,13.75,0.71
"2023-03-16",5.2892,1302,341158,13.75,0.71
"2023-03-17",5.2679,1302,341158,13.75,0.71
"2023-03-20",5.2467,1302,341158,13.75,0.71
"2023-03-21",5.2444,1302,341158,13.75,0.71
"2023-03-22",5.2648,1302,341158,13.75,0.71
"2023-03-23",5.2632,1302,341158,13.75,0.71
"2023-03-24",5.2921,1302,341158,13.75,0.71
"2023-03-27",5.2306,1302,341158,13.75,0.71
"2023-03-28",5.1733,1302,341158,13.75,0.71
"2023-03-29",5.1493,1302,341158,13.75,0.71
"2023-03-30",5.1254,1302,341158,13.75,0.71
"2023-03-31",5.0804,1302,341158,13.75,0.71
"2023-04-03",5.0637,1302,341158,13.75,0.71
"2023-04-04",5.0762,1302,341158,13.75,0.71
"2023-04-05",5.0447,1302,341158,13.75,0.71
"2023-04-06",5.0683,1302,341158,13.75,0.71
"2023-04-10",5.0834,1302,341158,13.75,0.71
"2023-04-11",5.0128,1302,341158,13.75,0.71
"2023-04-12",4.9496,1302,341158,13.75,0.71
"2023-04-13",4.9097,1302,341158,13.75,0.71
"2023-04-14",4.9455,1302,341158,13.75,0.71
"2023-04-17",4.9421,1302,341158,13.75,0.71
"2023-04-18",4.9678,1302,341158,13.75,0.71
"2023-04-19",5.0467,1302,341158,13.75,0.71
"2023-04-20",5.0497,1302,341158,13.75,0.71
"2023-04-24",5.0595,1302,341158,13.75,0.71
"2023-04-25",5.0613,1302,341158,13.75,0.71
"2023-04-26",5.0585,1302,341158,13.75,0.71
"2023-04-27",5.015,1302,341158,13.75,0.71
"2023-04-28",5.0007,1302,341158,13.75,0.71
"2023-05-02",5.0334,1302,341158,13.75,0.71
"2023-05-03",5.0227,1302,341158,13.75,0.71
"2023-05-04",5.0106,1302,341158,13.75,0.71
"2023-05-05",4.9696,1302,341158,13.75,0.71
"2023-05-08",4.9696,1302,341158,13.75,0.71
"2023-05-09",5.0007,1302,341158,13.75,0.71
"2023-05-10",4.9547,1302,341158,13.75,0.71
"2023-05-11",4.9696,1302,341158,13.75,0.71
"2023-05-12",4.9234,1302,341158,13.75,0.71
"2023-05-15",4.9103,1302,341158,13.75,0.71
"2023-05-16",4.9122,1302,341158,13.75,0.71
"2023-05-17",4.9513,1302,341158,13.75,0.71
"2023-05-18",4.9647,1302,341158,13.75,0.71
"2023-05-19",4.9858,1302,341158,13.75,0.71
"2023-05-22",4.968,1302,341158,13.75,0.71
"2023-05-23",4.9674,1302,341158,13.75,0.71
"2023-05-24",4.9474,1302,341158,13.75,0.71
"2023-05-25",4.999,1302,341158,13.75,0.71
"2023-05-26",5.0114,1302,341158,13.75,0.71
"2023-05-29",4.9954,1302,341158,13.75,0.71
"2023-05-30",5.0593,1302,341158,13.75,0.71
"2023-05-31",5.0959,1302,341158,13.75,0.71
"2023-06-01",5.035,1320,343620,13.75,-0.08
"2023-06-02",4.9558,1320,343620,13.75,-0.08
"2023-06-05",4.9236,1320,343620,13.75,-0.08
"2023-06-06",4.9292,1320,343620,13.75,-0.08
"2023-06-07",4.9119,1320,343620,13.75,-0.08
"2023-06-09",4.8922,1320,343620,13.75,-0.08
"2023-06-12",4.8832,1320,343620,13.75,-0.08
"2023-06-13",4.8533,1320,343620,13.75,-0.08
"2023-06-14",4.8462,1320,343620,13.75,-0.08
"2023-06-15",4.8222,1320,343620,13.75,-0.08
"2023-06-16",4.8286,1320,343620,13.75,-0.08
"2023-06-19",4.7803,1320,343620,13.75,-0.08
"2023-06-20",4.793,1320,343620,13.75,-0.08
"2023-06-21",4.7795,1320,343620,13.75,-0.08
"2023-06-22",4.775,1320,343620,13.75,-0.08
"2023-06-23",4.7799,1320,343620,13.75,-0.08
"2023-06-26",4.7698,1320,343620,13.75,-0.08
"2023-06-27",4.7903,1320,343620,13.75,-0.08
"2023-06-28",4.8563,1320,343620,13.75,-0.08
"2023-06-29",4.8584,1320,343620,13.75,-0.08
"2023-06-30",4.8192,1320,343620,13.75,-0.08
"2023-07-03",4.7876,1320,343620,13.75,-0.08
"2023-07-04",4.8056,1320,343620,13.75,-0.08
"2023-07-05",4.8577,1320,343620,13.75,-0.08
"2023-07-06",4.8977,1320,343620,13.75,-0.08
"2023-07-07",4.8799,1320,343620,13.75,-0.08
"2023-07-10",4.8735,1320,343620,13.75,-0.08
"2023-07-11",4.8949,1320,343620,13.75,-0.08
"2023-07-12",4.8058,1320,343620,13.75,-0.08
"2023-07-13",4.8038,1320,343620,13.75,-0.08
"2023-07-14",4.7957,1320,343620,13.75,-0.08
"2023-07-17",4.8302,1320,343620,13.75,-0.08
"2023-07-18",4.804,1320,343620,13.75,-0.08
"2023-07-19",4.8,1320,343620,13.75,-0.08
"2023-07-20",4.7888,1320,343620,13.75,-0.08
"2023-07-21",4.7732,1320,343620,13.75,-0.08
"2023-07-24",4.7457,1320,343620,13.75,-0.08
"2023-07-25",4.7496,1320,343620,13.75,-0.08
"2023-07-26",4.7368,1320,343620,13.75,-0.08
"2023-07-27",4.7202,1320,343620,13.75,-0.08
"2023-07-28",4.7253,1320,343620,13.75,-0.08
"2023-07-31",4.7415,1320,343620,13.75,-0.08
"2023-08-01",4.7752,1320,344177,13.75,0.23
"2023-08-02",4.8083,1320,344177,13.75,0.23
"2023-08-03",4.8797,1320,344177,13.25,0.23
"2023-08-04",4.8609,1320,344177,13.25,0.23
"2023-08-07",4.901,1320,344177,13.25,0.23
"2023-08-08",4.9217,1320,344177,13.25,0.23
"2023-08-09",4.9015,1320,344177,13.25,0.23
"2023-08-10",4.8518,1320,344177,13.25,0.23
"2023-08-11",4.8918,1320,344177,13.25,0.23
"2023-08-14",4.9481,1320,344177,13.25,0.23
"2023-08-15",4.9812,1320,344177,13.25,0.23
"2023-08-16",4.9772,1320,344177,13.25,0.23
"2023-08-17",4.9816,1320,344177,13.25,0.23
"2023-08-18",4.9724,1320,344177,13.25,0.23
"2023-08-21",4.9847,1320,344177,13.25,0.23
"2023-08-22",4.9431,1320,344177,13.25,0.23
"2023-08-23",4.8977,1320,344177,13.25,0.23
"2023-08-24",4.8748,1320,344177,13.25,0.23
"2023-08-25",4.8772,1320,344177,13.25,0.23
"2023-08-28",4.8938,1320,344177,13.25,0.23
